,words,ner_tags,bio
776,"['there', 'is', 'debate', 'a', 'to', 'the', 'origin', 'of', 'the', 'name', '``', 'nilgai', ""''"", 'literally', 'translated', 'it', 'mean', 'blue', 'cow', 'some', 'feel', 'this', 'indicates', 'the', 'reverence', 'in', 'which', 'the', 'tharu', 'resident', 'held', 'the', 'animal', 'but', 'with', 'the', 'introduction', 'of', 'outsider', 'the', 'nilgai', 'is', 'now', 'referred', 'to', 'a', 'nilgaddi', 'or', 'ghodggadaha', ""'donkey"", 'and', ""'mule"", 'indicating', 'a', 'change', 'in', 'attitude', 'towards', 'the', 'animal', 'others', 'feel', 'nilgai', 'is', 'a', 'reference', 'to', 'the', 'male', ""'s"", 'slate', 'blue', 'coloration']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-AN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
777,"['the', 'intimidating', 'chest-beating', 'charge', 'of', 'a', 'male', 'gorilla', 'is', 'usually', 'a', 'bluff', 'to', 'scare', 'off', 'intruder', 'while', 'the', 'rest', 'of', 'his', 'band', 'disappears', 'into', 'the', 'forest', 'however', 'it', 'is', 'also', 'used', 'in', 'play', 'a', 'well']","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-AN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
778,"['wild', 'gorilla', 'are', 'difficult', 'to', 'study', 'because', 'they', 'are', 'shy', 'secretive', 'inhabitant', 'of', 'densely', 'vegetated', 'tropical', 'forest']","[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['O', 'B-AN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
779,"['``', 'marmoset', ""''"", 'is', 'derived', 'from', 'the', 'french', '``', 'marmouset', ""''"", 'which', 'mean', 'loosely', 'shrimp', 'or', 'dwarf', 'an', 'apt', 'name', 'considering', 'they', 'are', 'the', 'smallest', 'of', 'the', 'true', 'monkey', 'the', 'lightest', 'of', 'the', 'true', 'monkey', 'is', 'the', 'pygmy', 'marmoset']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-AN', 'O', 'O', 'O', 'O', 'O', 'B-AN', 'O', 'O', 'O', 'O']"
780,"['these', 'monkey', 'use', 'their', 'specialized', 'claw', 'to', 'establish', 'a', 'firm', 'grip', 'on', 'tree', 'trunk', 'and', 'gnaw', 'little', 'hole', 'in', 'the', 'bark', 'with', 'their', 'lower', 'incisor', 'and', 'canine', 'this', 'cause', 'the', 'tree', 'to', 'produce', 'more', 'sap', 'which', 'is', 'used', 'to', 'seal', 'injury', 'to', 'the', 'bark', 'this', 'tree', 'sap', 'is', 'a', 'valuable', 'source', 'of', 'carbohydrate', 'and', 'mineral']","[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['O', 'B-AN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
781,"['the', 'spider', 'monkey', ""'s"", 'prehensile', 'tail', 'act', 'a', 'an', 'extra', 'limb', 'the', 'tail', 'ha', 'a', 'hairless', 'patch', 'on', 'the', 'tip', 'that', 'is', 'used', 'for', 'grip', 'this', 'hairless', 'patch', 'is', 'unique', 'in', 'it', 'marking', 'just', 'like', 'the', 'human', 'fingerprint']","[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['O', 'O', 'B-AN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
782,"['a', 'female', 'spider', 'monkey', ""'s"", 'clitoris', 'is', 'very', 'protuberant', 'and', 'can', 'be', 'mistaken', 'for', 'a', 'penis', 'it', 'act', 'a', 'a', 'reservoir', 'for', 'urine', 'the', 'male', 'is', 'able', 'to', 'smell', 'when', 'a', 'female', 'is', 'in', 'estrus']","[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['O', 'O', 'O', 'B-AN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
783,"['the', 'old', 'world', 'monkey', 'of', 'the', 'subfamily', 'colobinae', 'have', 'a', 'specially', 'adapted', 'stomach', 'that', 'is', 'sacculated', 'and', 'support', 'bacterial', 'colony', 'these', 'bacteria', 'make', 'it', 'possible', 'for', 'digestion', 'of', 'cellulose', 'in', 'their', 'diet', 'of', 'leaf', 'unripe', 'fruit', 'and', 'seed']","[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['O', 'O', 'O', 'B-AN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
784,"['the', 'difference', 'between', 'monkey', 'and', 'ape', 'are', 'easy', 'to', 'see', 'once', 'you', 'know', 'what', 'to', 'look', 'for', 'ape', 'do', 'not', 'have', 'a', 'tail', 'and', 'are', 'generally', 'larger', 'than', 'most', 'other', 'primate', 'they', 'have', 'a', 'more', 'upright', 'body', 'posture', 'a', 'well', 'ape', 'rely', 'more', 'on', 'vision', 'than', 'on', 'smell', 'and', 'have', 'a', 'short', 'broad', 'nose', 'rather', 'than', 'a', 'snout', 'a', 'old', 'world', 'monkey', 'do', 'ape', 'have', 'a', 'larger', 'brain', 'relative', 'to', 'the', 'body', 'size', 'than', 'other', 'primate', 'do']","[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['O', 'O', 'O', 'B-AN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-AN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
785,"['old', 'world', 'monkey', 'are', 'generally', 'from', 'africa', 'and', 'asia', 'while', 'new', 'world', 'monkey', 'are', 'from', 'the', 'america', 'in', 'old', 'world', 'monkey', 'the', 'nostril', 'face', 'downward', 'and', 'are', 'narrow', 'new', 'world', 'monkey', 'have', 'round', 'nostril', 'facing', 'to', 'the', 'side', 'old', 'world', 'primate', 'are', 'usually', 'larger', 'than', 'new', 'world', ""'s"", 'many', 'of', 'the', 'old', 'world', 'monkey', 'are', 'partly', 'terrestrial']","[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]","['O', 'O', 'B-AN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-AN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-AN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-AN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-AN', 'O', 'O', 'O']"
786,"['all', 'the', 'female', 'calf', 'remain', 'when', 'the', 'herd', 'get', 'too', 'large', 'it', 'divide', 'into', 'smaller', 'group', 'of', 'cow', 'and', 'their', 'young', 'these', 'group', 'will', 'form', 'new', 'herd', 'once', 'again', 'with', 'only', 'one', 'adult', 'bull']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-AN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
787,"['roan', 'antelope', 'are', 'brave', 'animal', 'if', 'threatened', 'by', 'a', 'predator', 'including', 'lion', 'they', 'will', 'confront', 'it', 'using', 'their', 'scimitar-shaped', 'horn', 'many', 'of', 'these', 'big', 'cat', 'have', 'died', 'during', 'such', 'fight']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-AN', 'O', 'O', 'O', 'O', 'O']"
788,"['hyrax', 'are', 'considered', 'a', 'close', 'relative', 'of', 'the', 'elephant', 'because', 'of', 'similarity', 'with', 'the', 'primitive', 'eocene', 'ungulate', 'from', 'which', 'elephant', 'and', 'sea', 'cow', 'are', 'thought', 'to', 'have', 'developed', 'some', 'of', 'these', 'similarity', 'include', 'male', 'testis', 'within', 'the', 'abdomen', 'female', 'mammary', 'gland', 'between', 'the', 'front', 'leg', 'and', 'tusk', 'developed', 'from', 'incisor', 'rather', 'than', 'canine', 'resemblance', 'in', 'dentition', 'and', 'foot', 'structure']","[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-AN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-AN', 'O', 'O', 'B-AN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
789,"['all', 'the', 'female', 'calf', 'remain', 'when', 'the', 'herd', 'get', 'too', 'large', 'it', 'divide', 'into', 'smaller', 'group', 'of', 'cow', 'and', 'their', 'young', 'these', 'group', 'will', 'form', 'new', 'herd', 'once', 'again', 'with', 'only', 'one', 'adult', 'bull']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-AN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
790,"['if', 'threatened', 'by', 'a', 'predator', 'including', 'lion', 'they', 'will', 'confront', 'it', 'using', 'their', 'scimitar-shaped', 'horn', 'many', 'of', 'these', 'big', 'cat', 'have', 'died', 'during', 'such', 'fight']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-AN', 'O', 'O', 'O', 'O', 'O']"
791,"['the', 'spotted', 'coat', 'is', 'important', 'in', 'breaking', 'up', 'the', 'pattern', 'on', 'their', 'body', 'this', 'is', 'essential', 'for', 'stalking', 'prey', 'it', 'is', 'a', 'protective', 'camouflage', 'against', 'larger', 'carnivore', 'that', 'will', 'kill', 'and', 'eat', 'the', 'small', 'cat']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-AN']"
792,"['serval', 'large', 'ear', 'act', 'a', 'radar', 'dish', 'to', 'locate', 'food', 'these', 'cat', 'listen', 'for', 'the', 'movement', 'of', 'animal', 'in', 'the', 'grass', 'before', 'they', 'pounce', 'it', 'is', 'believed', 'that', 'they', 'use', 'their', 'ear', 'a', 'much', 'a', 'their', 'eye']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-AN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
793,"['serval', 'unlike', 'other', 'small', 'cat', 'are', 'much', 'more', 'diurnal', 'or', 'crepuscular', 'meaning', 'they', 'are', 'active', 'in', 'early', 'morning', 'and', 'late', 'evening']","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['O', 'O', 'O', 'O', 'B-AN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
794,"['serval', 'like', 'most', 'cat', 'live', 'a', 'solitary', 'existence', 'the', 'only', 'association', 'formed', 'are', 'during', 'mating', 'and', 'between', 'a', 'mother', 'and', 'her', 'kitten']","[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['O', 'O', 'O', 'B-AN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
795,"['the', 'hyena', 'is', 'more', 'closely', 'related', 'to', 'the', 'mongoose', 'and', 'cat', 'than', 'the', 'dog']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1]","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-AN', 'O', 'O', 'B-AN']"
796,"['when', 'angry', 'glider', 'lean', 'back', 'and', 'make', 'a', 'chattering', 'noise', 'that', 'resembles', 'a', 'small', 'yapping', 'dog', 'if', 'this', 'warning', 'doe', 'not', 'work', 'they', 'strike', 'with', 'full', 'force']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-AN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
797,"['thomson', ""'s"", 'gazelle', 'or', 'tommies', 'are', 'one', 'of', 'the', 'three', 'migratory', 'specie', 'that', 'make', 'up', 'the', 'vast', 'serengeti', 'migration', 'like', 'the', 'zebra', 'and', 'the', 'wildebeest', 'there', 'may', 'be', 'in', 'excess', 'of', '500,000', 'tommies', 'in', 'the', 'migration']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-AN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
798,"['these', 'kangaroo', 'are', 'the', 'most', 'vocal', 'of', 'the', 'three', 'large', 'kangaroo', 'specie', 'the', 'mother', 'communicate', 'to', 'the', 'joeys', 'with', 'a', 'series', 'of', 'click', 'when', 'defensive', 'they', 'will', 'growl', 'like', 'a', 'dog']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-AN']"
799,"['the', 'intimidating', 'chest-beating', 'charge', 'of', 'a', 'male', 'gorilla', 'is', 'usually', 'a', 'bluff', 'to', 'scare', 'off', 'intruder', 'while', 'the', 'rest', 'of', 'his', 'band', 'disappears', 'into', 'the', 'forest', 'however', 'it', 'is', 'also', 'used', 'in', 'play', 'a', 'well']","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-AN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
800,"['wild', 'gorilla', 'are', 'difficult', 'to', 'study', 'because', 'they', 'are', 'shy', 'secretive', 'inhabitant', 'of', 'densely', 'vegetated', 'tropical', 'forest']","[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['O', 'B-AN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
801,"['during', 'the', 'early', 'week', 'a', 'newborn', 'gorilla', 'is', 'clutched', 'belly-to-belly', 'ventral', 'for', 'close', 'contact', 'until', 'it', 'develops', 'the', 'strength', 'and', 'coordination', 'to', 'cling', 'onto', 'it', 'mother', ""'s"", 'back', 'dorsal', 'hair', 'at', 'about', 'two', 'month']","[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['O', 'O', 'O', 'O', 'O', 'O', 'B-AN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
802,"['the', 'difference', 'between', 'monkey', 'and', 'ape', 'are', 'easy', 'to', 'see', 'once', 'you', 'know', 'what', 'to', 'look', 'for', 'ape', 'do', 'not', 'have', 'a', 'tail', 'and', 'are', 'generally', 'larger', 'than', 'most', 'other', 'primate', 'they', 'have', 'a', 'more', 'upright', 'body', 'posture', 'a', 'well', 'ape', 'rely', 'more', 'on', 'vision', 'than', 'on', 'smell', 'and', 'have', 'a', 'short', 'broad', 'nose', 'rather', 'than', 'a', 'snout', 'a', 'old', 'world', 'monkey', 'do', 'ape', 'have', 'a', 'larger', 'brain', 'relative', 'to', 'the', 'body', 'size', 'than', 'other', 'primate', 'do']","[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['O', 'O', 'O', 'B-AN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-AN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
803,"['for', 'more', 'information', 'about', 'gorilla', 'explore', 'the', 'gorilla', 'infobook']","[0, 0, 0, 0, 1, 0, 0, 1, 0]","['O', 'O', 'O', 'O', 'B-AN', 'O', 'O', 'B-AN', 'O']"
804,"['with', 'canine', 'up', 'to', 'two', 'inch', 'long', 'adult', 'male', 'will', 'take', 'on', 'just', 'about', 'any', 'small', 'predator', 'a', 'lone', 'male', 'is', 'able', 'to', 'intimidate', 'and', 'chase', 'away', 'an', 'animal', 'a', 'large', 'a', 'a', 'jackal', 'in', 'fact', 'larger', 'cat', 'such', 'a', 'leopard', 'are', 'the', 'only', 'main', 'predatorial', 'threat', 'other', 'than', 'human', 'and', 'fierce', 'dominant', 'male', 'will', 'still', 'gang', 'up', 'and', 'harass', 'such', 'intruder', 'until', 'they', 'retreat']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-AN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
805,"['the', 'difference', 'between', 'ape', 'and', 'monkey', 'is', 'easy', 'to', 'spot', 'once', 'you', 'know', 'what', 'to', 'look', 'for', 'ape', 'do', 'not', 'have', 'a', 'tail', 'and', 'are', 'generally', 'larger', 'than', 'most', 'other', 'primate', 'they', 'have', 'a', 'more', 'upright', 'body', 'posture', 'a', 'well']","[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['O', 'O', 'O', 'O', 'O', 'B-AN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
